name,geometry,lat,lon,category
,POINT (-3.20892247822958 55.9045281356365),55.90452814,-3.208922478,residential
,POINT (-3.2086840386614215 55.906221578319574),55.90622158,-3.208684039,residential
,POINT (-3.20879525 55.904875000000004),55.904875,-3.20879525,residential
,POINT (-3.2102619500000005 55.90533445000001),55.90533445,-3.21026195,residential
,POINT (-3.210189180160998 55.905071714677234),55.90507171,-3.21018918,residential
,POINT (-3.2096601095057413 55.90498507181198),55.90498507,-3.20966011,residential
,POINT (-3.210554732172995 55.905785802387946),55.9057858,-3.210554732,residential
,POINT (-3.2101219989413323 55.904823331880735),55.90482333,-3.210121999,residential
,POINT (-3.2097513 55.9052245),55.9052245,-3.2097513,residential
,POINT (-3.2098141766456876 55.905366986736084),55.90536699,-3.209814177,residential
,POINT (-3.209810529977307 55.90607095106035),55.90607095,-3.20981053,residential
,POINT (-3.2103111 55.90588004999999),55.90588005,-3.2103111,residential
,POINT (-3.2098426500000006 55.90549509999999),55.9054951,-3.20984265,residential
,POINT (-3.2094459499999997 55.904411599999996),55.9044116,-3.20944595,residential
,POINT (-3.2094532601360215 55.904481117098875),55.90448112,-3.20945326,residential
,POINT (-3.21032957118848 55.90549624122379),55.90549624,-3.210329571,residential
,POINT (-3.21027977770933 55.905152854358946),55.90515285,-3.210279778,residential
,POINT (-3.2096933500000007 55.90506850000001),55.9050685,-3.20969335,residential
,POINT (-3.210158527220615 55.90494941193628),55.90494941,-3.210158527,residential
,POINT (-3.2101975289089646 55.905253127917135),55.90525313,-3.210197529,residential
,POINT (-3.210490257563545 55.90580641782397),55.90580642,-3.210490258,residential
,POINT (-3.2096744500000005 55.904485050000005),55.90448505,-3.20967445,residential
,POINT (-3.2096235979787235 55.90485699600177),55.904857,-3.209623598,residential
,POINT (-3.2097106476164092 55.90517517559465),55.90517518,-3.209710648,residential
,POINT (-3.2097301024515423 55.905305504037834),55.9053055,-3.209730102,residential
,POINT (-3.2100053506680277 55.906092963786605),55.90609296,-3.210005351,residential
,POINT (-3.210097168342091 55.90464373767454),55.90464374,-3.210097168,residential
,POINT (-3.2114513499999995 55.90462505),55.90462505,-3.21145135,residential
,POINT (-3.2111588 55.90442935000001),55.90442935,-3.2111588,residential
,POINT (-3.2114004999999994 55.9046881),55.9046881,-3.2114005,residential
,POINT (-3.211070500000001 55.905245949999994),55.90524595,-3.2110705,residential
,POINT (-3.2113446836914 55.90432948230968),55.90432948,-3.211344684,residential
,POINT (-3.2110717 55.9051747),55.9051747,-3.2110717,residential
,POINT (-3.2112297789286286 55.90563978163403),55.90563978,-3.211229779,residential
,POINT (-3.2109469000000015 55.90486505),55.90486505,-3.2109469,residential
,POINT (-3.211614357147693 55.90555662115437),55.90555662,-3.211614357,residential
,POINT (-3.2394883293907304 55.97273003690331),55.97273004,-3.239488329,residential
,POINT (-3.2403965222010607 55.97440177958869),55.97440178,-3.240396522,residential
,POINT (-3.2735572499999983 55.93713470000001),55.9371347,-3.27355725,residential
,POINT (-3.2687000957162198 55.93443117429835),55.93443117,-3.268700096,residential
,POINT (-3.269098398589265 55.937732548616545),55.93773255,-3.269098399,residential
,POINT (-3.273381149999999 55.937181300000006),55.9371813,-3.27338115,residential
,POINT (-3.21117057691861 55.90576276446006),55.90576276,-3.211170577,residential
,POINT (-3.2696919499999986 55.9343512),55.9343512,-3.26969195,residential
,POINT (-3.2690887241251123 55.94058628614941),55.94058629,-3.269088724,residential
,POINT (-3.2121063669113514 55.9044416742142),55.90444167,-3.212106367,residential
,POINT (-3.2124023088149793 55.905159571979475),55.90515957,-3.212402309,residential
,POINT (-3.212347500000001 55.905443899999995),55.9054439,-3.2123475,residential
,POINT (-3.2127219709847834 55.90545594761621),55.90545595,-3.212721971,residential
,POINT (-3.211989416615373 55.904394693843486),55.90439469,-3.211989417,residential
,POINT (-3.2122567034292056 55.90495039908034),55.9049504,-3.212256703,residential
,POINT (-3.2122181761105773 55.90468187690726),55.90468188,-3.212218176,residential
,POINT (-3.212172372340733 55.904559672803366),55.90455967,-3.212172372,residential
,POINT (-3.21323972788286 55.90518123249012),55.90518123,-3.213239728,residential
,POINT (-3.2128929275048135 55.9048971032926),55.9048971,-3.212892928,residential
,POINT (-3.2134737500000004 55.9053927),55.9053927,-3.21347375,residential
,POINT (-3.2133566901637884 55.905327829632576),55.90532783,-3.21335669,residential
,POINT (-3.2131678299327575 55.90525755452205),55.90525755,-3.21316783,residential
,POINT (-3.2128004371251926 55.90423086985619),55.90423087,-3.212800437,residential
,POINT (-3.2128276639388673 55.904634388266324),55.90463439,-3.212827664,residential
,POINT (-3.212821592444055 55.90450002177584),55.90450002,-3.212821592,residential
,POINT (-3.2128082574504737 55.90498114610572),55.90498115,-3.212808257,residential
,POINT (-3.2780182318582143 55.938691368165415),55.93869137,-3.278018232,residential
,POINT (-3.276967378089216 55.939570854049435),55.93957085,-3.276967378,residential
,POINT (-3.2765522000000007 55.94011365),55.94011365,-3.2765522,residential
,POINT (-3.276064850000001 55.9401002),55.9401002,-3.27606485,residential
,POINT (-3.2718718999999994 55.940077849999994),55.94007785,-3.2718719,residential
,POINT (-3.277013179808271 55.93917200110447),55.939172,-3.27701318,residential
,POINT (-3.277047855039095 55.940127425498254),55.94012743,-3.277047855,residential
,POINT (-3.2763085999999997 55.940099749999995),55.94009975,-3.2763086,residential
,POINT (-3.27455835 55.94011464999999),55.94011465,-3.27455835,residential
,POINT (-3.2743587999999995 55.93923770000001),55.9392377,-3.2743588,residential
,POINT (-3.276806175195826 55.940128663178925),55.94012866,-3.276806175,residential
,POINT (-3.277650420672213 55.93872326269486),55.93872326,-3.277650421,residential
,POINT (-3.2749338999999993 55.94004755),55.94004755,-3.2749339,residential
,POINT (-3.274282654453483 55.94012057473801),55.94012057,-3.274282654,residential
,POINT (-3.274776656967238 55.940111334747776),55.94011133,-3.274776657,residential
,POINT (-3.2750835250600385 55.93924425389042),55.93924425,-3.275083525,residential
,POINT (-3.27907965 55.938938449999995),55.93893845,-3.27907965,residential
,POINT (-3.2789697711225925 55.938951247815595),55.93895125,-3.278969771,residential
,POINT (-3.2755758006341757 55.94007527213085),55.94007527,-3.275575801,residential
,POINT (-3.2685471000000006 55.94001940000001),55.9400194,-3.2685471,residential
,POINT (-3.271535472977393 55.940077893403505),55.94007789,-3.271535473,residential
,POINT (-3.275049441231633 55.94009821945538),55.94009822,-3.275049441,residential
,POINT (-3.275291755779724 55.9401116752347),55.94011168,-3.275291756,residential
,POINT (-3.275508547683997 55.94005457417292),55.94005457,-3.275508548,residential
,POINT (-3.2742970237192175 55.94003412477261),55.94003412,-3.274297024,residential
,POINT (-3.27060460044132 55.93972344810006),55.93972345,-3.2706046,residential
,POINT (-3.275515563849569 55.940129310911544),55.94012931,-3.275515564,residential
,POINT (-3.268397960504849 55.93962888799195),55.93962889,-3.268397961,residential
,POINT (-3.20856935 55.903055599999995),55.9030556,-3.20856935,residential
,POINT (-3.2081199499999995 55.9036977),55.9036977,-3.20811995,residential
,POINT (-3.2085796535062516 55.903547688121535),55.90354769,-3.208579654,residential
,POINT (-3.208147890559134 55.90381872888734),55.90381873,-3.208147891,residential
,POINT (-3.2087388160151344 55.90393641920856),55.90393642,-3.208738816,residential
,POINT (-3.2083070023457867 55.90301267981466),55.90301268,-3.208307002,residential
,POINT (-3.2081797786962074 55.90386485468659),55.90386485,-3.208179779,residential
,POINT (-3.2081438000167988 55.903738750186356),55.90373875,-3.2081438,residential
,POINT (-3.2086731647976507 55.90381928879399),55.90381929,-3.208673165,residential
,POINT (-3.2077693590589056 55.90293011053923),55.90293011,-3.207769359,residential
,POINT (-3.2102996933634764 55.90399604100036),55.90399604,-3.210299693,residential
,POINT (-3.2094479000000007 55.90350360000001),55.9035036,-3.2094479,residential
,POINT (-3.20925405 55.9032542),55.9032542,-3.20925405,residential
,POINT (-3.2098517500000003 55.90407810000001),55.9040781,-3.20985175,residential
,POINT (-3.2097901 55.90401219999999),55.9040122,-3.2097901,residential
,POINT (-3.209961086918336 55.90402662368148),55.90402662,-3.209961087,residential
,POINT (-3.209441142282018 55.90363668480834),55.90363668,-3.209441142,residential
,POINT (-3.2093821706373746 55.90349067020482),55.90349067,-3.209382171,residential
,POINT (-3.275655980508818 55.938589655917596),55.93858966,-3.275655981,residential
,POINT (-3.2760557193558193 55.939032997903375),55.939033,-3.276055719,residential
,POINT (-3.268389435070557 55.93953830256128),55.9395383,-3.268389435,residential
,POINT (-3.2772670204965357 55.938779775558935),55.93877978,-3.27726702,residential
,POINT (-3.2710589465767836 55.93932097584501),55.93932098,-3.271058947,residential
,POINT (-3.2780118502630073 55.93871534484817),55.93871534,-3.27801185,residential
,POINT (-3.2776448996263037 55.938748001961905),55.938748,-3.2776449,residential
,POINT (-3.2701897194628446 55.939296244338315),55.93929624,-3.270189719,residential
,POINT (-3.2711246500000017 55.93972144999999),55.93972145,-3.27112465,residential
,POINT (-3.2759047999999997 55.938966799999996),55.9389668,-3.2759048,residential
,POINT (-3.277981049381847 55.93871804884052),55.93871805,-3.277981049,residential
,POINT (-3.271344478297352 55.93937066096986),55.93937066,-3.271344478,residential
,POINT (-3.2698030303352073 55.939379904825856),55.9393799,-3.26980303,residential
,POINT (-3.2701573936025183 55.93948688035772),55.93948688,-3.270157394,residential
,POINT (-3.2772369284522536 55.93878238372802),55.93878238,-3.277236928,residential
,POINT (-3.277616170936708 55.938750478430386),55.93875048,-3.277616171,residential
,POINT (-3.2712779172959907 55.9396984023077),55.9396984,-3.271277917,residential
,POINT (-3.269455304129136 55.938862653605796),55.93886265,-3.269455304,residential
,POINT (-3.277595564984162 55.93872782394971),55.93872782,-3.277595565,residential
,POINT (-3.277271414320872 55.93875477493327),55.93875477,-3.277271414,residential
,POINT (-3.279529173928595 55.93778314900312),55.93778315,-3.279529174,residential
,POINT (-3.2795431126802788 55.937811729053486),55.93781173,-3.279543113,residential
,POINT (-3.2779622099848558 55.93869616289356),55.93869616,-3.27796221,residential
,POINT (-3.2684190402540683 55.93941884486222),55.93941884,-3.26841904,residential
,POINT (-3.2695372676499166 55.938894697827),55.9388947,-3.269537268,residential
,POINT (-3.2772169571127154 55.93875945329501),55.93875945,-3.277216957,residential
,POINT (-3.279579405139679 55.937884372576434),55.93788437,-3.279579405,residential
,POINT (-3.2100025000000003 55.90378365),55.90378365,-3.2100025,residential
,POINT (-3.209782907019549 55.90321722079279),55.90321722,-3.209782907,residential
,POINT (-3.2100994176471103 55.9038192835348),55.90381928,-3.210099418,residential
,POINT (-3.209809492110771 55.903190968455),55.90319097,-3.209809492,residential
,POINT (-3.2100116692252163 55.90369689142539),55.90369689,-3.210011669,residential
,POINT (-3.2095273499999992 55.903100577061),55.90310058,-3.20952735,residential
,POINT (-3.210875153561995 55.90398481528866),55.90398482,-3.210875154,residential
,POINT (-3.211387329405237 55.903826509662544),55.90382651,-3.211387329,residential
,POINT (-3.2112500825572883 55.90349140211968),55.9034914,-3.211250083,residential
,POINT (-3.211291149999998 55.9039655),55.9039655,-3.21129115,residential
,POINT (-3.2109936000000014 55.90310089999999),55.9031009,-3.2109936,residential
,POINT (-3.2113436 55.903696399999994),55.9036964,-3.2113436,residential
,POINT (-3.2115545500000002 55.9039391),55.9039391,-3.21155455,residential
,POINT (-3.2106213407559525 55.90311347960229),55.90311348,-3.210621341,residential
,POINT (-3.2112468668687706 55.903273962097565),55.90327396,-3.211246867,residential
,POINT (-3.2111354955110993 55.90397274176695),55.90397274,-3.211135496,residential
,POINT (-3.2111774435772418 55.90325844976885),55.90325845,-3.211177444,residential
,POINT (-3.21088891772868 55.903093080299946),55.90309308,-3.210888918,residential
,POINT (-3.2108539157410743 55.90307148492868),55.90307148,-3.210853916,residential
,POINT (-3.21038581954985 55.90312041044558),55.90312041,-3.21038582,residential
,POINT (-3.210778717113291 55.90304165948439),55.90304166,-3.210778717,residential
,POINT (-3.2106749447285092 55.90335909234943),55.90335909,-3.210674945,residential
,POINT (-3.2112894079171665 55.90360069094638),55.90360069,-3.211289408,residential
,POINT (-3.2107299488869003 55.90348634486499),55.90348634,-3.210729949,residential
,POINT (-3.2756498499999998 55.93787135000001),55.93787135,-3.27564985,residential
,POINT (-3.275058612259101 55.937288636275404),55.93728864,-3.275058612,residential
,POINT (-3.279296021017891 55.93726043513983),55.93726044,-3.279296021,residential
,POINT (-3.2791767200978916 55.93672969792916),55.9367297,-3.27917672,residential
,POINT (-3.2755747966694226 55.93721223122869),55.93721223,-3.275574797,residential
,POINT (-3.2120413425378325 55.90396242758516),55.90396243,-3.212041343,residential
,POINT (-3.2121373709214134 55.903626294212295),55.90362629,-3.212137371,residential
,POINT (-3.2119726999999996 55.903227400000006),55.9032274,-3.2119727,residential
,POINT (-3.212048594178548 55.90336142488726),55.90336142,-3.212048594,residential
,POINT (-3.212254849390709 55.90392752541751),55.90392753,-3.212254849,residential
,POINT (-3.212051648596123 55.903533262975365),55.90353326,-3.212051649,residential
,POINT (-3.212189755174581 55.903735468871545),55.90373547,-3.212189755,residential
,POINT (-3.2124315438409075 55.903877987880385),55.90387799,-3.212431544,residential
,POINT (-3.2121458959453983 55.90389725155123),55.90389725,-3.212145896,residential
,POINT (-3.2120795585326456 55.90346655784802),55.90346656,-3.212079559,residential
,POINT (-3.267953619503739 55.936012894832096),55.93601289,-3.26795362,residential
,POINT (-3.26777325 55.935732699999996),55.9357327,-3.26777325,residential
,POINT (-3.271065883732544 55.937128680662816),55.93712868,-3.271065884,residential
